sample,library,date,fastq_R1,notes
LibA-231024-CHO-BA6-EFNB2-dimeric-0.05,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-EFNB2-5_S6_R1_001.fastq.gz,
LibA-231024-CHO-BA6-EFNB2-dimeric-0.1,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-EFNB2-100_S7_R1_001.fastq.gz,
LibA-231024-CHO-BA6-EFNB2-dimeric-0.25,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-250_S8_R1_001.fastq.gz,
LibA-231024-CHO-BA6-nac,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-BA6-no-antibody_S9_R1_001.fastq.gz,
LibA-231024-CHO-BA6-VSV,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231025-CHO-BA6-VSV_S15_R1_001.fastq.gz,
LibA-231024-CHO-C6-nac,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-CHO-C6-no-antibody-control_S4_R1_001.fastq.gz,
LibA-231024-CHO-C6-HENV26-0.2,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-200_S1_R1_001.fastq.gz,
LibA-231024-CHO-C6-HENV26-0.6,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-600_S2_R1_001.fastq.gz,
LibA-231024-CHO-C6-HENV26-0.9,LibA,10/24/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231102_VH00319_415_AAF3NTCM5/Unaligned/Project_blarsen/LibA-231024-HENV26-900_S3_R1_001.fastq.gz,
LibA-231112-BA6,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-replicate1_S7_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-replicate2_S8_R1_001.fastq.gz,
LibA-231112-C6,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-replicate2_S14_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-replicate1_S13_R1_001.fastq.gz,
LibA-231112-CHO-BA6-EFNB2-monomeric-0.01,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-10_S1_R1_001.fastq.gz,
LibA-231112-CHO-BA6-EFNB2-monomeric-0.03,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-30_S2_R1_001.fastq.gz,
LibA-231112-CHO-BA6-EFNB2-monomeric-0.1,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-100_S3_R1_001.fastq.gz,
LibA-231112-CHO-BA6-EFNB2-monomeric-0.5,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-500_S4_R1_001.fastq.gz,
LibA-231112-CHO-BA6-EFNB2-monomeric-1.0,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-E2-monomeric-1000_S6_R1_001.fastq.gz,
LibA-231112-CHO-BA6-nac,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-no-antibody-control_S5_R1_001.fastq.gz,
LibA-231112-CHO-BA6-VSV,LibA,11/12/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-BA6-VSV_S9_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231115_VH00699_389_AAF5LJKM5/Unaligned/Project_blarsen/LibA-231112-C6-VSV_S15_R1_001.fastq.gz,
LibA-231116-CHO-BA6-nac,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-BA6-nac_S1_R1_001.fastq.gz,
LibA-231116-BA6-prev-pool,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-BA6-prev-pool_S7_R1_001.fastq.gz,
LibA-231116-C6-prev-pool,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-C6-prev-pool_S9_R1_001.fastq.gz,
LibA-231116-CHO-BA6,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibB-231116-BA6-func1_S5_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibB-231116-BA6-func2_S6_R1_001.fastq.gz,
LibA-231116-CHO-BA6-m102-0.2,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-BA6-m102-200_S2_R1_001.fastq.gz,
LibA-231116-CHO-BA6-m102-0.6,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-BA6-m102-600_S3_R1_001.fastq.gz,
LibA-231116-VSV-prev-pool,LibA,11/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231201_VH01189_199_AAF5L5WM5/Unaligned/Project_blarsen/LibA-231116-VSV-prev-pool_S11_R1_001.fastq.gz,
LibA-231207-293T-EFNB2-monomeric-0.05,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-EFNB2-50_S8_R1_001.fastq.gz,
LibA-231207-293T-EFNB2-monomeric-0.1,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-100_S9_R1_001.fastq.gz,
LibA-231207-293T-EFNB2-monomeric-0.5,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-500_S10_R1_001.fastq.gz,
LibA-231207-293T-EFNB2-monomeric-1.0,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-1000_S11_R1_001.fastq.gz,
LibA-231207-293T-EFNB2-monomeric-2.0,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-2000_S12_R1_001.fastq.gz,
LibA-231207-293T-nac,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-293T-no-antibody-control_S7_R1_001.fastq.gz,
LibA-231207-CHO-BA6,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-BA6-EFNB2-1_S1_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-BA6-EFNB2-3_S3_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-BA6-EFNB2-4_S4_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-BA6-EFNB2-2_S2_R1_001.fastq.gz,
LibA-231207-CHO-BA6-EFNB2-POOL,LibA,12/7/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231213_VH01189_206_AAFFN3GM5/Unaligned/Project_blarsen/LibA-231207-CHO-BA6-EFNB2-POOL_S13_R1_001.fastq.gz,
