sample,library,date,fastq_R1,notes
LibA-230331-293T-E2-BatE2-0.05,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/14_LibA_BatE2_50_S13_R1_001.fastq.gz,
LibA-230331-293T-E2-BatE2-0.1,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/15_LibA_BatE2_100_S14_R1_001.fastq.gz,
LibA-230331-293T-E2-HENV26-0.3,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/13_LibA_HENV-26_300_S12_R1_001.fastq.gz,
LibA-230331-293T-E2-m102-0.5,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/12_LibA_m102_4_500_S11_R1_001.fastq.gz,
LibA-230331-293T-E2-nAH1-0.05,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/8_LibA_nAH1_3_50_S7_R1_001.fastq.gz,
LibA-230331-293T-E2-nAH1-0.1,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/9_LibA_nAH1_3_100_S8_R1_001.fastq.gz,
LibA-230331-293T-E2-nAH1-0.2,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/10_LibA_nAH1_3_200_S9_R1_001.fastq.gz,
LibA-230331-293T-VSV,LibA,3/31/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230331_VH00319_336_AACKKJYM5/Unaligned/Project_blarsen/1_LibA-VSV_S1_R1_001.fastq.gz,
LibA-230405-293T,LibA,4/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230418_VH00699_298_AACMN7WM5/Unaligned/Project_blarsen/LibA_230305_293T_S2_R1_001.fastq.gz,
LibA-230405-293T-VSV,LibA,4/5/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230418_VH00699_298_AACMN7WM5/Unaligned/Project_blarsen/VSV_LibA_230305_293T_S3_R1_001.fastq.gz,
LibA-230418-CHO-EFNB2-A2,LibA,4/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230418_VH01189_99_AACN3WWM5/Unaligned/Project_blarsen/LibA_230305_A2_2_S1_R1_001.fastq.gz,
LibA-230418-CHO-EFNB3-F3,LibA,4/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230418_VH01189_99_AACN3WWM5/Unaligned/Project_blarsen/LibA_230305_F3_S3_R1_001.fastq.gz,
LibA-230418-CHO-VSV,LibA,4/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230418_VH01189_99_AACN3WWM5/Unaligned/Project_blarsen/VSV_LibA_230305_A2_2_S2_R1_001.fastq.gz,
LibA-230509-293T-E2-BatE2-0.003,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_E2_3_S4_R1_001.fastq.gz,
LibA-230509-293T-E2-BatE2-0.015,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_E2_15_S3_R1_001.fastq.gz,
LibA-230509-293T-E2-BatE2-0.078,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_E2_78_S2_R1_001.fastq.gz,
LibA-230509-293T-E2-BatE2-0.392,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_E2_392_S1_R1_001.fastq.gz,
LibA-230509-293T-EFNB2,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_293T_E2_S11_R1_001.fastq.gz,
LibA-230509-293T-EFNB3,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_293T_E3_S12_R1_001.fastq.gz,
LibA-230509-293T-VSV,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_293T_VSV_S8_R1_001.fastq.gz,
LibA-230509-CHO-EFNB2-A2,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_CHO_E2_S9_R1_001.fastq.gz,
LibA-230509-CHO-EFNB3-F3,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_CHO_E3_S10_R1_001.fastq.gz,
LibA-230509-CHO-VSV,LibA,5/9/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230508_VH00699_307_AACMMT2M5/Unaligned/Project_blarsen/230505_NiV_LibA_CHO_VSV_S7_R1_001.fastq.gz,
LibA-230725-CHO-EFNB3-C6,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_no-antibody_S10_R1_001.fastq.gz,
LibA-230725-CHO-EFNB3-C6-CON,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230626_LibA_NiV_CON_no-antibody_S7_R1_001.fastq.gz,
LibA-230725-HENV32-1.0,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_HENV32_1000_S8_R1_001.fastq.gz,
LibA-230725-HENV32-2.5,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_HENV32_2500_S9_R1_001.fastq.gz,
LibA-230725-m102-0.3,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_m102_300_S4_R1_001.fastq.gz,
LibA-230725-m102-0.8,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_m102_800_S5_R1_001.fastq.gz,
LibA-230725-m102-1.2,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_m102_1200_S6_R1_001.fastq.gz,
LibA-230725-minibinder-0.2,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_miniB_200_S1_R1_001.fastq.gz,
LibA-230725-nAH13-0.8,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_nAH1_800_S2_R1_001.fastq.gz,
LibA-230725-nAH13-1.2,LibA,7/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230725_VH00699_345_AACWL57M5/Unaligned/Project_blarsen/230721_LibA_NiV_C6_nAH1_1200_S3_R1_001.fastq.gz,
LibA-230815-CHO-EFNB3-C6,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_no-antibody-control_S12_R1_001.fastq.gz,
LibA-230815-CHO-VSV,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_VSV_S13_R1_001.fastq.gz,
LibA-230815-HENV103-0.5,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV103-500_S9_R1_001.fastq.gz,
LibA-230815-HENV103-2,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV103-2000_S10_R1_001.fastq.gz,
LibA-230815-HENV103-5,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV103-5000_S11_R1_001.fastq.gz,
LibA-230815-HENV117-0.2,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV117-200_S6_R1_001.fastq.gz,
LibA-230815-HENV117-0.8,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV117-800_S7_R1_001.fastq.gz,
LibA-230815-HENV117-1.5,LibA,8/15/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230814_VH00699_355_AACYLKCM5/Unaligned/Project_blarsen/230807_LibA_NiV_HENV117-1500_S8_R1_001.fastq.gz,
LibA-230818-CHO-EFNB3-C6,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_no-antibody-ctl_S7_R1_001.fastq.gz,
LibA-230818-CHO-EFNB3-C6-HendraF,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_HendraF_S9_R1_001.fastq.gz,
LibA-230818-CHO-VSV,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_VSV_S8_R1_001.fastq.gz,
LibA-230818-EFNB3-15,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_EFNB3-15_S13_R1_001.fastq.gz,
LibA-230818-EFNB3-300,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_EFNB3-300_S12_R1_001.fastq.gz,
LibA-230818-minibinder-10000,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_minibinder-10000_S11_R1_001.fastq.gz,
LibA-230818-minibinder-2500,LibA,8/18/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230817_VH01189_150_AACYGN2M5/Unaligned/Project_blarsen/230812_LibA_minibinder-2500_S10_R1_001.fastq.gz,
LibA-230825-293T,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/LibA_230818_293T_NiV-no_antibody_S3_R1_001.fastq.gz,
LibA-230825-293T-0626-no-antibody,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/LibA_230626_293T_NiV-no_antibody_S1_R1_001.fastq.gz,
LibA-230825-293T-0626-VSV,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/LibA_230626_293T_VSV_S2_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-0.05,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-50_S7_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-0.2,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-200_S8_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-0.5,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-500_S9_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-1,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-1000_S10_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-2,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-2000_S11_R1_001.fastq.gz,
LibA-230825-C6-EFNB3-5,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_EFNB3-5000_S12_R1_001.fastq.gz,
LibA-230825-CHO-EFNB3-C6,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV-no_antibody_S6_R1_001.fastq.gz,
LibA-230825-CHO-EFNB3-C6-HendraF,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_NiV_HendraF_S4_R1_001.fastq.gz,
LibA-230825-CHO-VSV,LibA,8/25/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230824_VH01189_155_AACYGFLM5/Unaligned/Project_blarsen/230818_LibA_C6_VSV_S5_R1_001.fastq.gz,
LibA-230916-CHO-EFNB3-C6,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-no-antibody-control_S6_R1_001.fastq.gz,
LibA-230916-EFNB2-10,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-10_S2_R1_001.fastq.gz,
LibA-230916-EFNB2-100,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-100_S4_R1_001.fastq.gz,
LibA-230916-EFNB2-250,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-250_S5_R1_001.fastq.gz,
LibA-230916-EFNB2-5,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-5_S1_R1_001.fastq.gz,
LibA-230916-EFNB2-50,LibA,9/16/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230915_VH00699_370_AACYNWYM5/Unaligned/Project_blarsen/LibA-230912-EFNB2-50_S3_R1_001.fastq.gz,
LibA-231006-CHO-EFNB3-C6,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_no_antibody_control_S6_R1_001.fastq.gz,
LibA-231006-Sera71D28-0.000015,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_Sera71_66666_S5_R1_001.fastq.gz,
LibA-231006-Sera71D28-0.00003,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_Sera71_30000_S1_R1_001.fastq.gz,
LibA-231006-Sera71D28-0.00005,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_Sera71_20000_S2_R1_001.fastq.gz,
LibA-231006-Sera71D28-0.00007,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_Sera71_15000_S3_R1_001.fastq.gz,
LibA-231006-Sera71D28-0.0001,LibA,10/6/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231005_VH01189_171_AACYTFWM5/Unaligned/Project_blarsen/231004_LibA_Sera71_10000_S4_R1_001.fastq.gz,
LibA-231019-CHO-EFNB2-BA4,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB2-BA4-1_S1_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB2-BA4-2_S4_R1_001.fastq.gz,
LibA-231019-CHO-EFNB2-BA6,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB2-BA6_S2_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-BB2,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-BB2_S3_R1_001.fastq.gz,
LibA-231019-CHO-VSV,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-BB2-VSV_S6_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB2-BA6-VSV_S5_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-Sera72-50,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-Sera72-50_S7_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-Sera72-10,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-Sera72-10_S8_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-Sera72-5,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-Sera72-5_S9_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-Sera72-1,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-Sera72-1_S10_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-Sera72-05,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-Sera72-05_S11_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6-HendraF,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6-HendraF_S12_R1_001.fastq.gz,
LibA-231019-CHO-EFNB3-C6,LibA,10/19/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/231019_VH00699_382_AAF5LJGM5/Unaligned/Project_blarsen/LibA-230918-CHO-EFNB3-C6_S13_R1_001.fastq.gz,
LibB-221115-293T,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_Niv-B-CTL_S6_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_NiV-B_S4_R1_001.fastq.gz,
LibB-221115-293T-m102-0.1,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_Niv-B_m102_100ng_S9_R1_001.fastq.gz,
LibB-221115-293T-m102-0.6,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_Niv-B_m102_600ng_S10_R1_001.fastq.gz,
LibB-221115-293T-VSV,LibB,11/15/22,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/221117_VH00319_298_AACGHC3M5/Unaligned/Project_blarsen/BL_221115_VSV-B_S2_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-A2,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_No_Wash_S4_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_Wash_S3_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-G6,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_G6_Wash_S8_R1_001.fastq.gz,
LibB-230621-CHO-EFNB2-H1,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_H1_Wash_S6_R1_001.fastq.gz,
LibB-230621-CHO-EFNB3-C6,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_C6_Wash_S7_R1_001.fastq.gz,
LibB-230621-CHO-EFNB3-F3,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_F3_No_Wash_S2_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_F3_Wash_S1_R1_001.fastq.gz,
LibB-230621-CHO-VSV,LibB,6/21/23,/fh/fast/bloom_j/SR/ngs/illumina/tmcmahon/230621_VH01189_127_AACWWCMM5/Unaligned/Project_tmcmahon/TM_230615_CHO_A2_Wash_VSV_S5_R1_001.fastq.gz,
LibB-230630-293T,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_293T_NO_ANTI_S8_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_293T_NiV_no-antibody_S15_R1_001.fastq.gz,
LibB-230630-CHO-EFNB3-C6,LibB,6/30/23,/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230703_VH00319_373_AACV3JLM5/Unaligned/Project_blarsen/230630_LibB_NiV_C6_NO_ANTI_S7_R1_001.fastq.gz;/fh/fast/bloom_j/SR/ngs/illumina/blarsen/230720_VH00319_383_AACVNHVM5/Unaligned/Project_blarsen/230704_LibB_CHO_C6_NiV_no-antibody_S14_R1_001.fastq.gz,
